x,y
-13.60,0.19
-13.65,0.15
-13.59,0.15
-13.65,0.17
-13.63,0.11
-13.58,0.14
-13.64,0.17
-13.63,0.23
-13.64,0.17
-13.70,0.18
-13.68,0.12
-13.72,0.17
-13.67,0.22
-13.73,0.20
-13.78,0.18
-13.80,0.12
-13.83,0.18
-13.85,0.12
-13.80,0.14
-13.85,0.11
-13.90,0.15
-13.92,0.10
-13.89,0.15
-13.93,0.18
-13.92,0.24
-13.98,0.25
-14.04,0.22
-13.99,0.25
-14.02,0.30
-14.07,0.28
-14.09,0.28
-14.05,0.27
-14.07,0.21
-14.11,0.25
-14.05,0.26
-13.99,0.26
-13.94,0.28
-13.93,0.28
-13.91,0.27
-13.91,0.27
-13.90,0.27
-13.90,0.27
-13.94,0.23
-13.88,0.26
-13.82,0.26
-13.81,0.31
-13.76,0.27
-13.79,0.23
-13.81,0.28
-13.86,0.28
-13.83,0.27
-13.86,0.27
-13.86,0.27
-13.87,0.27
-13.93,0.27
-13.93,0.27
-13.95,0.27
-13.91,0.27
-13.96,0.25
-13.92,0.29
-13.87,0.28
-13.89,0.22
-13.95,0.23
-13.99,0.18
-13.98,0.24
-13.97,0.30
-13.98,0.24
-13.92,0.24
-13.98,0.24
-14.03,0.23
-14.02,0.17
-14.03,0.23
-14.03,0.29
-14.09,0.27
-14.11,0.27
-14.11,0.27
-14.08,0.22
-14.07,0.16
-14.08,0.22
-14.14,0.21
-14.15,0.26
-14.10,0.28
-14.10,0.28
-14.11,0.28
-14.13,0.22
-14.16,0.27
-14.13,0.27
-14.17,0.24
-14.15,0.30
-14.21,0.28
-14.27,0.27
-14.27,0.27
-14.32,0.27
-14.27,0.27
-14.29,0.27
-14.29,0.27
-14.30,0.21
-14.28,0.16
-14.22,0.15
-14.16,0.16
-14.11,0.13
-14.13,0.18
-14.18,0.15
-14.20,0.21
-14.14,0.19
-14.09,0.16
-14.13,0.12
-14.11,0.18
-14.11,0.12
-14.08,0.17
-14.14,0.17
-14.19,0.14
-14.13,0.13
-14.18,0.11
-14.17,0.16
-14.11,0.17
-14.16,0.13
-14.17,0.19
-14.16,0.25
-14.11,0.29
-14.07,0.28
-14.03,0.23
-14.05,0.17
-14.09,0.22
-14.14,0.26
-14.11,0.31
-14.11,0.28
-14.10,0.22
-14.15,0.24
-14.10,0.27
-14.06,0.22
-14.12,0.23
-14.10,0.17
-14.12,0.23
-14.16,0.19
-14.19,0.24
-14.22,0.29
-14.20,0.28
-14.15,0.28
-14.15,0.27
-14.10,0.24
-14.11,0.30
-14.07,0.28
-14.07,0.27
-14.03,0.27
-14.04,0.21
-14.10,0.20
-14.14,0.24
-14.20,0.25
-14.14,0.23
-14.18,0.28
-14.12,0.28
-14.15,0.28
-14.21,0.25
-14.20,0.31
-14.25,0.28
-14.25,0.28
-14.23,0.22
-14.21,0.17
-14.16,0.21
-14.10,0.21
-14.06,0.25
-14.01,0.28
-13.97,0.23
-14.02,0.27
-13.98,0.31
-13.92,0.28
-13.91,0.27
-13.89,0.27
-13.84,0.27
-13.87,0.27
-13.91,0.23
-13.96,0.27
-13.94,0.32
-13.91,0.28
-13.85,0.27
-13.84,0.21
-13.79,0.19
-13.75,0.24
-13.76,0.30
-13.82,0.28
-13.81,0.27
-13.87,0.27
-13.89,0.22
-13.95,0.23
-13.93,0.18
-13.87,0.18
-13.84,0.13
-13.78,0.15
-13.73,0.17
-13.69,0.22
-13.65,0.26
-13.67,0.32
-13.67,0.28
-13.64,0.28
-13.58,0.26
-13.61,0.31
-13.57,0.28
-13.57,0.28
-13.61,0.24
-13.56,0.22
-13.60,0.18
-13.56,0.23
-13.52,0.27
-13.58,0.25
-13.57,0.20
-13.51,0.19
-13.51,0.25
-13.53,0.30
-13.53,0.28
-13.58,0.28
-13.63,0.28
-13.60,0.22
-13.57,0.17
-13.59,0.23
-13.59,0.29
-13.59,0.28
-13.59,0.28
-13.57,0.28
-13.54,0.27
-13.50,0.24
-13.44,0.27
-13.49,0.22
-13.46,0.28
-13.52,0.27
-13.55,0.22
-13.52,0.18
-13.53,0.23
-13.58,0.23
-13.58,0.29
-13.63,0.28
-13.63,0.28
-13.64,0.28
-13.64,0.27
-13.66,0.22
-13.61,0.25
-13.58,0.21
-13.64,0.22
-13.60,0.27
-13.55,0.29
-13.54,0.28
-13.54,0.28
-13.60,0.26
-13.59,0.20
-13.53,0.18
-13.47,0.19
-13.53,0.16
-13.58,0.19
-13.53,0.21
-13.54,0.27
-13.55,0.27
-13.49,0.27
-13.52,0.27
-13.53,0.21
-13.47,0.22
-13.43,0.26
-13.39,0.31
-13.35,0.28
-13.39,0.24
-13.37,0.29
-13.37,0.28
-13.37,0.28
-13.32,0.26
-13.34,0.31
-13.36,0.28
-13.36,0.28
-13.30,0.27
-13.27,0.22
-13.30,0.27
-13.34,0.27
-13.32,0.22
-13.34,0.27
-13.30,0.27
-13.31,0.27
-13.25,0.27
-13.21,0.23
-13.16,0.26
-13.14,0.31
-13.09,0.28
-13.04,0.26
-13.07,0.21
-13.02,0.24
-13.03,0.19
-13.01,0.24
-13.01,0.30
-13.01,0.27
-13.06,0.27
-13.06,0.27
-13.01,0.27
-13.01,0.27
-12.99,0.27
-12.99,0.27
-13.01,0.27
-12.96,0.24
-13.02,0.25
-12.96,0.23
-12.93,0.28
-12.96,0.28
-13.01,0.27
-13.00,0.27
-13.00,0.27
-12.96,0.22
-12.97,0.28
-13.01,0.27
-12.98,0.22
-13.02,0.27
-13.00,0.21
-12.94,0.19
-12.89,0.17
-12.84,0.22
-12.88,0.26
-12.82,0.26
-12.76,0.23
-12.71,0.26
-12.66,0.29
-12.62,0.25
-12.65,0.20
-12.59,0.23
-12.54,0.22
-12.48,0.21
-12.50,0.15
-12.53,0.20
-12.55,0.14
-12.59,0.09
-12.60,0.15
-12.58,0.21
-12.56,0.27
-12.59,0.32
-12.59,0.28
-12.53,0.26
-12.47,0.26
-12.53,0.24
-12.47,0.26
-12.46,0.31
-12.42,0.27
-12.42,0.27
-12.42,0.27
-12.42,0.27
-12.42,0.27
-12.37,0.27
-12.36,0.27
-12.30,0.27
-12.30,0.21
-12.27,0.15
-12.24,0.21
-12.22,0.15
-12.28,0.13
-12.24,0.08
-12.20,0.13
-12.14,0.12
-12.16,0.18
-12.18,0.23
-12.16,0.18
-12.10,0.18
-12.04,0.18
-11.99,0.14
-11.98,0.20
-11.95,0.15
-11.98,0.20
-12.01,0.15
-12.04,0.10
-12.09,0.13
-12.07,0.07
-12.07,0.13
-12.05,0.08
-12.07,0.13
-12.07,0.19
-12.11,0.24
-12.09,0.18
-12.03,0.18
-12.02,0.12
-12.05,0.17
-12.10,0.21
-12.11,0.27
-12.05,0.25
-12.00,0.21
-12.03,0.16
-12.09,0.18
-12.11,0.24
-12.14,0.29
-12.20,0.28
-12.15,0.24
-12.20,0.21
-12.16,0.25
-12.12,0.21
-12.06,0.20
-12.07,0.14
-12.13,0.13
-12.08,0.09
-12.12,0.14
-12.09,0.19
-12.03,0.22
-12.01,0.27
-11.96,0.27
-11.94,0.27
-11.96,0.27
-11.92,0.23
-11.97,0.26
-12.01,0.30
-12.07,0.28
-12.12,0.28
-12.11,0.27
-12.16,0.24
-12.11,0.22
-12.17,0.23
-12.12,0.27
-12.10,0.21
-12.05,0.18
-11.99,0.20
-11.94,0.23
-11.89,0.19
-11.93,0.24
-11.89,0.19
-11.91,0.13
-11.94,0.18
-12.00,0.19
-12.02,0.14
-12.08,0.14
-12.13,0.18
-12.15,0.23
-12.10,0.25
-12.04,0.27
-11.99,0.27
-12.01,0.27
-11.98,0.22
-11.93,0.19
-11.91,0.25
-11.97,0.22
-11.97,0.16
-12.03,0.14
-12.05,0.19
-12.01,0.16
-12.06,0.18
-12.04,0.24
-11.98,0.24
-11.92,0.24
-11.97,0.27
-11.97,0.27
-11.95,0.27
-12.01,0.25
-11.98,0.20
-12.03,0.23
-11.98,0.27
-11.98,0.27
-11.99,0.21
-12.02,0.26
-11.96,0.24
-11.93,0.29
-11.89,0.27
-11.89,0.27
-11.92,0.22
-11.86,0.22
-11.89,0.17
-11.86,0.22
-11.83,0.27
-11.88,0.27
-11.92,0.27
-11.87,0.25
-11.92,0.22
-11.87,0.20
-11.92,0.23
-11.93,0.17
-11.98,0.20
-11.99,0.15
-11.98,0.20
-11.96,0.15
-12.01,0.19
-11.98,0.13
-11.92,0.14
-11.91,0.20
-11.91,0.26
-11.95,0.30
-11.91,0.26
-11.97,0.27
-11.91,0.27
-11.91,0.27
-11.91,0.27
-11.93,0.22
-11.98,0.19
-12.04,0.18
-11.99,0.19
-11.97,0.25
-11.94,0.31
-11.99,0.28
-12.04,0.24
-12.02,0.30
-11.98,0.27
-11.92,0.27
-11.86,0.24
-11.81,0.22
-11.79,0.27
-11.74,0.27
-11.80,0.26
-11.86,0.25
-11.80,0.24
-11.80,0.30
-11.74,0.27
-11.78,0.27
-11.76,0.21
-11.82,0.20
-11.76,0.22
-11.71,0.20
-11.72,0.14
-11.66,0.14
-11.69,0.09
-11.63,0.12
-11.57,0.11
-11.59,0.17
-11.65,0.17
-11.59,0.15
-11.57,0.21
-11.53,0.16
-11.52,0.22
-11.52,0.28
-11.54,0.28
-11.50,0.24
-11.44,0.26
-11.38,0.25
-11.36,0.30
-11.31,0.27
-11.29,0.27
-11.26,0.27
-11.25,0.27
-11.24,0.27
-11.24,0.27
-11.26,0.21
-11.30,0.17
-11.30,0.23
-11.25,0.27
-11.30,0.27
-11.28,0.27
-11.24,0.27
-11.28,0.27
-11.28,0.27
-11.25,0.27
-11.21,0.27
-11.21,0.27
-11.19,0.27
-11.17,0.27
-11.21,0.27
-11.20,0.27
-11.23,0.27
-11.18,0.27
-11.23,0.23
-11.23,0.29
-11.17,0.28
-11.21,0.28
-11.17,0.27
-11.11,0.27
-11.11,0.27
-11.08,0.23
-11.04,0.28
-11.07,0.27
-11.08,0.27
-11.03,0.25
-10.98,0.21
-10.97,0.27
-10.95,0.27
-11.00,0.23
-11.03,0.18
-10.98,0.20
-10.99,0.26
-11.03,0.22
-11.03,0.28
-11.09,0.27
-11.04,0.23
-11.03,0.29
-11.01,0.28
-11.01,0.27
-11.01,0.27
-10.95,0.27
-10.95,0.27
-10.95,0.27
-10.95,0.27
-11.00,0.25
-11.05,0.29
-11.06,0.28
-11.12,0.27
-11.09,0.22
-11.04,0.19
-11.00,0.24
-11.03,0.18
-11.00,0.24
-10.98,0.29
-10.98,0.28
-10.92,0.27
-10.87,0.24
-10.90,0.29
-10.85,0.28
-10.89,0.27
-10.86,0.22
-10.82,0.18
-10.78,0.22
-10.72,0.23
-10.68,0.27
-10.69,0.21
-10.68,0.27
-10.70,0.21
-10.64,0.19
-10.61,0.25
-10.56,0.28
-10.51,0.28
-10.49,0.22
-10.55,0.23
-10.60,0.26
-10.65,0.24
-10.60,0.27
-10.61,0.33
-10.59,0.29
-10.58,0.28
-10.55,0.28
-10.54,0.28
-10.49,0.27
-10.51,0.27
-10.50,0.21
-10.47,0.27
-10.42,0.23
-10.36,0.22
-10.38,0.27
-10.32,0.27
-10.28,0.22
-10.34,0.23
-10.38,0.27
-10.34,0.27
-10.34,0.27
-10.29,0.24
-10.25,0.29
-10.25,0.28
-10.30,0.25
-10.24,0.25
-10.27,0.30
-10.30,0.24
-10.25,0.20
-10.30,0.18
-10.25,0.14
-10.31,0.17
-10.35,0.21
-10.29,0.23
-10.35,0.25
-10.38,0.20
-10.34,0.15
-10.30,0.19
-10.35,0.23
-10.30,0.19
-10.25,0.16
-10.30,0.13
-10.25,0.08
-10.30,0.05
-10.28,-0.01
-10.25,0.04
-10.30,0.07
-10.36,0.07
-10.42,0.08
-10.36,0.08
-10.34,0.14
-10.28,0.16
-10.30,0.21
-10.24,0.22
-10.30,0.22
-10.28,0.27
-10.28,0.27
-10.22,0.27
-10.18,0.27
-10.18,0.27
-10.20,0.27
-10.16,0.23
-10.22,0.21
-10.17,0.17
-10.21,0.12
-10.21,0.18
-10.15,0.19
-10.09,0.17
-10.08,0.23
-10.08,0.29
-10.08,0.28
-10.06,0.22
-10.11,0.26
-10.15,0.29
-10.16,0.28
-10.14,0.28
-10.19,0.25
-10.14,0.29
-10.14,0.28
-10.16,0.28
-10.16,0.27
-10.10,0.27
-10.10,0.27
-10.04,0.26
-9.99,0.25
-10.02,0.30
-10.06,0.28
-10.06,0.27
-10.05,0.27
-10.10,0.24
-10.05,0.28
-10.05,0.28
-10.04,0.27
-10.06,0.27
-10.01,0.27
-9.95,0.27
-9.96,0.27
-9.91,0.27
-9.95,0.27
-9.91,0.27
-9.95,0.27
-9.92,0.22
-9.90,0.28
-9.94,0.28
-9.94,0.27
-10.00,0.27
-9.94,0.26
-10.00,0.26
-9.94,0.27
-9.88,0.26
-9.83,0.30
-9.83,0.27
-9.79,0.27
-9.79,0.27
-9.74,0.24
-9.72,0.18
-9.75,0.23
-9.71,0.27
-9.68,0.32
-9.65,0.28
-9.62,0.28
-9.61,0.28
-9.55,0.27
-9.49,0.26
-9.47,0.31
-9.42,0.28
-9.42,0.28
-9.36,0.26
-9.31,0.28
-9.34,0.27
-9.33,0.27
-9.28,0.23
-9.31,0.18
-9.29,0.24
-9.25,0.28
-9.25,0.28
-9.25,0.27
-9.25,0.27
-9.28,0.27
-9.22,0.27
-9.25,0.27
-9.19,0.27
-9.21,0.27
-9.15,0.27
-9.10,0.30
-9.04,0.28
-9.00,0.28
-9.00,0.27
-8.94,0.25
-9.00,0.23
-8.97,0.29
-8.99,0.23
-8.94,0.26
-8.88,0.25
-8.82,0.24
-8.81,0.18
-8.87,0.17
-8.92,0.21
-8.86,0.21
-8.82,0.25
-8.83,0.20
-8.79,0.24
-8.74,0.28
-8.69,0.26
-8.71,0.31
-8.71,0.28
-8.75,0.23
-8.69,0.21
-8.69,0.27
-8.69,0.27
-8.65,0.27
-8.65,0.27
-8.70,0.24
-8.67,0.30
-8.65,0.28
-8.70,0.25
-8.67,0.30
-8.70,0.28
-8.75,0.26
-8.71,0.22
-8.70,0.28
-8.66,0.27
-8.66,0.27
-8.64,0.22
-8.58,0.21
-8.57,0.16
-8.53,0.20
-8.59,0.22
-8.64,0.26
-8.58,0.28
-8.58,0.28
-8.58,0.28
-8.52,0.27
-8.58,0.27
-8.58,0.27
-8.58,0.27
-8.64,0.26
-8.70,0.26
-8.64,0.28
-8.64,0.28
-8.64,0.28
-8.69,0.27
-8.65,0.27
-8.62,0.27
-8.62,0.27
-8.60,0.27
-8.63,0.22
-8.57,0.23
-8.58,0.28
-8.63,0.24
-8.58,0.28
-8.63,0.24
-8.58,0.20
-8.57,0.26
-8.60,0.31
-8.56,0.26
-8.61,0.29
-8.61,0.28
-8.55,0.26
-8.51,0.31
-8.51,0.28
-8.46,0.25
-8.43,0.30
-8.41,0.28
-8.37,0.28
-8.40,0.23
-8.40,0.29
-8.40,0.28
-8.43,0.28
-8.43,0.27
-8.39,0.27
-8.39,0.27
-8.34,0.25
-8.28,0.23
-8.33,0.27
-8.39,0.28
-8.35,0.27
-8.35,0.27
-8.32,0.22
-8.32,0.28
-8.31,0.28
-8.26,0.28
-8.28,0.28
-8.22,0.25
-8.17,0.29
-8.19,0.23
-8.25,0.23
-8.30,0.27
-8.30,0.27
-8.30,0.27
-8.35,0.23
-8.29,0.22
-8.24,0.25
-8.19,0.29
-8.19,0.28
-8.24,0.26
-8.20,0.30
-8.20,0.28
-8.15,0.25
-8.10,0.26
-8.10,0.32
-8.04,0.28
-8.01,0.27
-7.96,0.24
-7.95,0.18
-8.01,0.16
-7.95,0.18
-7.89,0.16
-7.84,0.15
-7.83,0.21
-7.77,0.19
-7.80,0.24
-7.86,0.22
-7.81,0.19
-7.77,0.23
-7.76,0.18
-7.73,0.22
-7.78,0.19
-7.78,0.13
-7.78,0.19
-7.79,0.13
-7.75,0.17
-7.70,0.21
-7.65,0.24
-7.64,0.30
-7.60,0.25
-7.64,0.29
-7.62,0.28
-7.58,0.28
-7.52,0.27
-7.47,0.27
-7.43,0.23
-7.47,0.19
-7.42,0.22
-7.45,0.28
-7.39,0.27
-7.39,0.22
-7.41,0.27
-7.37,0.27
-7.32,0.23
-7.38,0.26
-7.43,0.29
-7.38,0.25
-7.33,0.28
-7.27,0.26
-7.32,0.29
-7.27,0.27
-7.21,0.27
-7.17,0.27
-7.17,0.27
-7.17,0.27
-7.12,0.27
-7.07,0.27
-7.04,0.27
-7.01,0.27
-6.96,0.27
-6.96,0.27
-6.90,0.25
-6.85,0.28
-6.85,0.28
-6.83,0.27
-6.77,0.27
-6.77,0.27
-6.74,0.27
-6.77,0.27
-6.73,0.27
-6.72,0.27
-6.78,0.27
-6.72,0.27
-6.77,0.31
-6.79,0.25
-6.73,0.22
-6.75,0.28
-6.75,0.28
-6.74,0.28
-6.73,0.28
-6.73,0.28
-6.74,0.22
-6.74,0.28
-6.68,0.28
-6.69,0.28
-6.69,0.28
-6.69,0.28
-6.73,0.27
-6.68,0.24
-6.63,0.26
-6.58,0.24
-6.53,0.20
-6.55,0.25
-6.49,0.24
-6.46,0.29
-6.51,0.32
-6.49,0.26
-6.49,0.32
-6.48,0.26
-6.52,0.22
-6.47,0.25
-6.42,0.28
-6.38,0.32
-6.43,0.34
-6.46,0.29
-6.51,0.27
-6.46,0.29
-6.46,0.35
-6.41,0.33
-6.46,0.36
-6.42,0.41
-6.48,0.39
-6.42,0.40
-6.47,0.43
-6.41,0.44
-6.35,0.43
-6.30,0.40
-6.35,0.36
-6.33,0.41
-6.39,0.41
-6.34,0.37
-6.35,0.43
-6.39,0.47
-6.36,0.42
-6.32,0.46
-6.26,0.45
-6.26,0.51
-6.29,0.46
-6.23,0.48
-6.18,0.50
-6.17,0.56
-6.23,0.59
-6.17,0.61
-6.23,0.61
-6.20,0.56
-6.20,0.62
-6.15,0.58
-6.18,0.63
-6.24,0.66
-6.24,0.60
-6.23,0.66
-6.27,0.70
-6.24,0.75
-6.20,0.79
-6.25,0.78
-6.26,0.72
-6.22,0.76
-6.19,0.81
-6.16,0.76
-6.20,0.81
-6.21,0.87
-6.16,0.90
-6.14,0.95
-6.09,0.98
-6.05,1.03
-6.04,1.08
-6.07,1.14
-6.10,1.09
-6.16,1.09
-6.12,1.05
-6.18,1.04
-6.17,1.09
-6.18,1.04
-6.24,1.02
-6.29,1.05
-6.28,1.11
-6.32,1.07
-6.32,1.03
-6.32,1.05
-6.30,0.99
-6.24,1.01
-6.19,0.98
-6.13,0.99
-6.18,1.02
-6.16,1.08
-6.19,1.03
-6.14,1.00
-6.20,0.99
-6.22,1.05
-6.16,1.07
-6.20,1.11
-6.16,1.07
-6.11,1.11
-6.12,1.17
-6.06,1.16
-6.03,1.22
-6.07,1.26
-6.01,1.26
-5.97,1.22
-5.91,1.23
-5.96,1.25
-5.92,1.21
-5.90,1.15
-5.85,1.11
-5.83,1.06
-5.77,1.06
-5.71,1.05
-5.65,1.08
-5.63,1.13
-5.62,1.19
-5.60,1.25
-5.57,1.30
-5.56,1.36
-5.55,1.42
-5.52,1.47
-5.48,1.52
-5.42,1.52
-5.44,1.57
-5.42,1.63
-5.41,1.69
-5.44,1.74
-5.39,1.77
-5.38,1.83
-5.43,1.86
-5.47,1.90
-5.45,1.96
-5.39,1.94
-5.36,1.89
-5.39,1.94
-5.45,1.96
-5.44,2.02
-5.40,2.07
-5.44,2.02
-5.38,2.02
-5.33,2.06
-5.28,2.09
-5.30,2.15
-5.26,2.20
-5.27,2.26
-5.28,2.32
-5.24,2.36
-5.28,2.31
-5.25,2.36
-5.25,2.42
-5.28,2.37
-5.24,2.42
-5.19,2.45
-5.17,2.51
-5.16,2.56
-5.12,2.61
-5.08,2.66
-5.02,2.66
-4.99,2.71
-4.98,2.77
-4.96,2.83
-4.90,2.81
-4.96,2.79
-4.90,2.77
-4.93,2.83
-4.96,2.88
-4.91,2.85
-4.93,2.90
-4.87,2.88
-4.81,2.87
-4.76,2.90
-4.81,2.94
-4.75,2.95
-4.70,2.99
-4.66,2.95
-4.67,2.89
-4.61,2.90
-4.56,2.87
-4.50,2.89
-4.52,2.84
-4.52,2.90
-4.46,2.89
-4.41,2.91
-4.37,2.96
-4.39,3.02
-4.36,3.07
-4.38,3.13
-4.36,3.18
-4.33,3.23
-4.38,3.26
-4.34,3.30
-4.38,3.26
-4.34,3.30
-4.33,3.36
-4.35,3.42
-4.34,3.47
-4.31,3.53
-4.27,3.49
-4.27,3.55
-4.26,3.61
-4.32,3.62
-4.26,3.60
-4.24,3.65
-4.21,3.71
-4.17,3.74
-4.12,3.79
-4.15,3.73
-4.12,3.79
-4.07,3.82
-4.03,3.86
-3.99,3.82
-3.99,3.88
-4.04,3.91
-3.98,3.91
-3.93,3.94
-3.89,3.99
-3.86,4.04
-3.82,4.08
-3.79,4.14
-3.74,4.12
-3.69,4.09
-3.64,4.13
-3.63,4.19
-3.57,4.20
-3.54,4.25
-3.57,4.30
-3.55,4.36
-3.50,4.39
-3.45,4.37
-3.45,4.43
-3.48,4.48
-3.43,4.51
-3.37,4.54
-3.34,4.59
-3.29,4.62
-3.29,4.68
-3.28,4.74
-3.25,4.79
-3.20,4.83
-3.16,4.79
-3.15,4.73
-3.14,4.79
-3.11,4.84
-3.05,4.83
-3.00,4.85
-2.99,4.91
-2.94,4.94
-2.89,4.90
-2.83,4.89
-2.77,4.91
-2.75,4.96
-2.70,5.00
-2.65,5.03
-2.65,5.09
-2.65,5.15
-2.64,5.20
-2.60,5.25
-2.58,5.31
-2.53,5.27
-2.50,5.32
-2.48,5.38
-2.43,5.35
-2.49,5.35
-2.44,5.38
-2.42,5.44
-2.37,5.45
-2.37,5.51
-2.35,5.57
-2.32,5.62
-2.28,5.67
-2.23,5.68
-2.18,5.72
-2.16,5.78
-2.15,5.84
-2.12,5.89
-2.08,5.93
-2.07,5.99
-2.02,6.02
-2.07,6.01
-2.08,6.07
-2.02,6.09
-1.97,6.12
-1.93,6.16
-1.89,6.21
-1.83,6.21
-1.78,6.25
-1.77,6.31
-1.75,6.25
-1.70,6.29
-1.69,6.35
-1.65,6.39
-1.64,6.34
-1.66,6.39
-1.61,6.42
-1.57,6.47
-1.51,6.49
-1.56,6.53
-1.52,6.57
-1.51,6.63
-1.49,6.69
-1.45,6.73
-1.40,6.76
-1.34,6.78
-1.29,6.82
-1.26,6.86
-1.23,6.92
-1.23,6.86
-1.21,6.92
-1.18,6.97
-1.18,7.03
-1.14,7.08
-1.11,7.12
-1.05,7.15
-1.08,7.20
-1.05,7.25
-1.01,7.30
-0.97,7.34
-0.94,7.39
-0.96,7.45
-0.90,7.46
-0.85,7.48
-0.85,7.54
-0.86,7.60
-0.80,7.62
-0.75,7.64
-0.70,7.68
-0.66,7.72
-0.64,7.78
-0.59,7.81
-0.55,7.85
-0.51,7.90
-0.51,7.96
-0.54,8.01
-0.53,8.07
-0.47,8.08
-0.45,8.14
-0.41,8.18
-0.40,8.24
-0.36,8.28
-0.37,8.34
-0.33,8.39
-0.30,8.44
-0.33,8.49
-0.27,8.49
-0.23,8.54
-0.19,8.58
-0.13,8.60
-0.08,8.63
-0.08,8.69
-0.03,8.73
0.03,8.71
0.08,8.75
0.13,8.77
0.15,8.83
0.21,8.84
0.27,8.84
0.28,8.90
0.34,8.89
0.38,8.93
0.41,8.98
0.46,9.02
0.48,9.08
0.45,9.13
0.48,9.18
0.48,9.24
0.48,9.30
0.47,9.36
0.51,9.41
0.50,9.47
0.49,9.53
0.55,9.55
0.59,9.59
0.57,9.60
0.55,9.60
0.54,9.62
0.54,9.62
0.54,9.62
0.53,9.66
0.53,9.67
0.53,9.73
0.49,9.77
0.49,9.83
0.51,9.89
0.48,9.94
0.49,10.00
0.54,10.04
0.53,10.08
0.53,10.12
0.53,10.18
0.52,10.24
0.57,10.26
0.54,10.21
0.50,10.25
0.55,10.28
0.53,10.28
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.58,10.39
0.54,10.30
0.53,10.28
0.53,10.28
0.53,10.28
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.26
0.53,10.26
0.53,10.29
0.53,10.25
0.51,10.31
0.51,10.28
0.46,10.28
0.49,10.28
0.54,10.28
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.48,10.27
0.53,10.24
0.52,10.30
0.54,10.28
0.53,10.28
0.53,10.27
0.53,10.29
0.53,10.28
0.53,10.28
0.53,10.27
0.53,10.27
0.52,10.27
0.55,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.50,10.27
0.54,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.25
0.49,10.30
0.49,10.28
0.54,10.28
0.53,10.28
0.51,10.27
0.54,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.49,10.27
0.53,10.23
0.53,10.25
0.49,10.30
0.50,10.28
0.50,10.28
0.50,10.28
0.51,10.22
0.55,10.26
0.53,10.26
0.53,10.31
0.53,10.28
0.53,10.28
0.57,10.39
0.54,10.30
0.53,10.28
0.53,10.28
0.53,10.28
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.52,10.27
0.54,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
0.53,10.27
